case_id,activity,step_index,percent_done,timestamp,resource,weather_condition,traffic_index,weekday,is_holiday,delay_so_far,driver_factor,black_swan_event,black_swan_delay,label_remaining_time,label_next_activity,label_on_time,label_risk_score
CASE_3020,Hauptlauf,4,0.8,2024-10-21 04:29:34.089946,Fahrer_1,klar,0.5,0,0,414.2,1.14,none,0.0,911.6,Auslieferung,0,1.0
CASE_3020,Auslieferung,5,1.0,2024-10-21 19:41:11.481344,Fahrer_1,regen,0.5,0,0,496.9,1.14,none,0.0,0.0,END,0,1.0
CASE_3021,Abholung,1,0.2,2024-11-07 07:15:00.000000,Fahrer_18,regen,0.59,3,0,39.1,0.97,none,0.0,1146.0,Depot_Eingang,0,0.68
CASE_3021,Depot_Eingang,2,0.4,2024-11-07 09:23:08.641713,Fahrer_18,regen,0.66,3,0,112.6,0.97,Unfall,209.2,1017.9,Zollabfertigung,0,0.68
CASE_3021,Zollabfertigung,3,0.6,2024-11-07 12:54:38.092050,Fahrer_18,klar,0.28,3,0,135.7,0.97,none,0.0,806.4,Hauptlauf,0,0.68
CASE_3021,Hauptlauf,4,0.8,2024-11-07 16:45:42.018676,Fahrer_18,klar,0.53,3,0,184.0,0.97,none,0.0,575.3,Auslieferung,0,0.68
CASE_3021,Auslieferung,5,1.0,2024-11-08 02:21:01.408729,Fahrer_18,klar,0.55,4,0,204.0,0.97,none,0.0,0.0,END,0,0.68
CASE_3022,Abholung,1,0.2,2024-04-27 11:46:00.000000,Fahrer_14,regen,0.06,5,0,15.4,0.88,Unfall,164.1,1001.0,Depot_Eingang,0,0.28
CASE_3022,Depot_Eingang,2,0.4,2024-04-27 12:43:23.503068,Fahrer_14,klar,0.14,5,0,7.8,0.88,none,0.0,943.6,Zollabfertigung,0,0.28
CASE_3022,Zollabfertigung,3,0.6,2024-04-27 14:10:50.245147,Fahrer_14,regen,0.08,5,0,96.4,0.88,none,0.0,856.2,Hauptlauf,0,0.28
CASE_3022,Hauptlauf,4,0.8,2024-04-27 19:16:22.298886,Fahrer_14,klar,0.06,5,0,79.0,0.88,none,0.0,550.6,Auslieferung,0,0.28
CASE_3022,Auslieferung,5,1.0,2024-04-28 04:27:00.476491,Fahrer_14,klar,0.17,6,0,84.5,0.88,none,0.0,0.0,END,0,0.28
CASE_3023,Abholung,1,0.25,2024-01-27 10:02:00.000000,Fahrer_1,klar,0.38,5,0,20.7,1.13,none,0.0,515.3,Depot_Eingang,0,0.62
CASE_3023,Depot_Eingang,2,0.5,2024-01-27 11:17:44.597720,Fahrer_1,regen,0.03,5,0,67.1,1.13,none,0.0,439.5,Hauptlauf,0,0.62
CASE_3023,Hauptlauf,3,0.75,2024-01-27 14:20:06.798779,Fahrer_1,klar,0.1,5,0,122.3,1.13,none,0.0,257.1,Auslieferung,0,0.62
CASE_3023,Auslieferung,4,1.0,2024-01-27 18:37:15.437528,Fahrer_1,klar,0.62,5,0,185.2,1.13,none,0.0,0.0,END,0,0.62
CASE_3024,Abholung,1,0.25,2024-05-12 13:14:00.000000,Fahrer_6,klar,0.1,6,0,-11.2,0.83,none,0.0,843.7,Depot_Eingang,0,0.23
CASE_3024,Depot_Eingang,2,0.5,2024-05-12 14:27:49.955309,Fahrer_6,schnee,0.08,6,0,41.5,0.83,none,0.0,769.9,Hauptlauf,0,0.23
CASE_3024,Hauptlauf,3,0.75,2024-05-12 17:55:29.515358,Fahrer_6,regen,0.61,6,0,34.7,0.83,none,0.0,562.2,Auslieferung,0,0.23
CASE_3024,Auslieferung,4,1.0,2024-05-13 03:17:42.804671,Fahrer_6,regen,0.49,0,0,67.7,0.83,none,0.0,0.0,END,0,0.23
CASE_3025,Abholung,1,0.2,2024-01-27 16:07:00.000000,Fahrer_8,klar,0.58,5,0,23.4,0.95,none,0.0,827.5,Depot_Eingang,0,0.44
CASE_3025,Depot_Eingang,2,0.4,2024-01-27 17:19:23.995628,Fahrer_8,klar,0.63,5,0,36.5,0.95,none,0.0,755.1,Zollabfertigung,0,0.44
CASE_3025,Zollabfertigung,3,0.6,2024-01-27 19:37:28.818662,Fahrer_8,klar,0.11,5,0,55.5,0.95,none,0.0,617.0,Hauptlauf,0,0.44
CASE_3025,Hauptlauf,4,0.8,2024-01-28 01:09:28.168025,Fahrer_8,klar,0.06,6,0,69.5,0.95,none,0.0,285.0,Auslieferung,0,0.44
CASE_3025,Auslieferung,5,1.0,2024-01-28 05:54:30.450420,Fahrer_8,schnee,0.03,6,0,133.0,0.95,none,0.0,0.0,END,0,0.44
CASE_3026,Abholung,1,0.25,2024-01-19 17:45:00.000000,Fahrer_10,klar,0.84,4,0,62.1,1.28,none,0.0,754.7,Depot_Eingang,0,1.0
CASE_3026,Depot_Eingang,2,0.5,2024-01-19 19:51:06.629215,Fahrer_10,klar,0.5,4,0,113.6,1.28,none,0.0,628.6,Hauptlauf,0,1.0
CASE_3026,Hauptlauf,3,0.75,2024-01-19 22:07:34.307630,Fahrer_10,klar,0.58,4,0,287.7,1.28,none,0.0,492.2,Auslieferung,0,1.0
CASE_3026,Auslieferung,4,1.0,2024-01-20 06:19:44.195414,Fahrer_10,klar,0.02,5,0,318.0,1.28,none,0.0,0.0,END,0,1.0
CASE_3027,Abholung,1,0.25,2024-01-09 07:04:00.000000,Fahrer_8,schnee,0.64,1,0,195.0,1.21,none,0.0,1239.3,Depot_Eingang,0,1.0
CASE_3027,Depot_Eingang,2,0.5,2024-01-09 11:40:59.434843,Fahrer_8,nebel,0.35,1,0,309.9,1.21,Fahrzeugpanne,154.3,962.3,Hauptlauf,0,1.0
CASE_3027,Hauptlauf,3,0.75,2024-01-09 16:13:51.176186,Fahrer_8,klar,0.59,1,0,503.3,1.21,none,0.0,689.4,Auslieferung,0,1.0
CASE_3027,Auslieferung,4,1.0,2024-01-10 03:43:15.990696,Fahrer_8,klar,0.37,2,0,556.0,1.21,none,0.0,0.0,END,0,1.0
CASE_3028,Abholung,1,0.25,2024-05-16 13:34:00.000000,Fahrer_13,regen,0.36,3,0,16.5,0.93,none,0.0,530.7,Depot_Eingang,0,0.16
CASE_3028,Depot_Eingang,2,0.5,2024-05-16 15:09:29.917517,Fahrer_13,klar,0.3,3,0,13.5,0.93,Fahrzeugpanne,75.1,435.2,Hauptlauf,0,0.16
CASE_3028,Hauptlauf,3,0.75,2024-05-16 17:48:32.348245,Fahrer_13,nebel,0.65,3,0,36.7,0.93,none,0.0,276.2,Auslieferung,0,0.16
CASE_3028,Auslieferung,4,1.0,2024-05-16 22:24:43.403476,Fahrer_13,klar,0.31,3,0,48.6,0.93,none,0.0,0.0,END,0,0.16
CASE_3029,Abholung,1,0.25,2024-12-07 13:27:00.000000,Fahrer_11,klar,0.07,5,0,16.0,1.29,none,0.0,652.9,Depot_Eingang,0,1.0
CASE_3029,Depot_Eingang,2,0.5,2024-12-07 14:24:57.965663,Fahrer_11,klar,0.17,5,0,53.0,1.29,Fahrzeugpanne,170.7,595.0,Hauptlauf,0,1.0
CASE_3029,Hauptlauf,3,0.75,2024-12-07 16:36:59.998561,Fahrer_11,regen,0.65,5,0,244.9,1.29,none,0.0,462.9,Auslieferung,0,1.0
CASE_3029,Auslieferung,4,1.0,2024-12-08 00:19:55.032343,Fahrer_11,schnee,0.13,6,0,353.4,1.29,none,0.0,0.0,END,0,1.0
CASE_3030,Abholung,1,0.2,2024-11-26 13:27:00.000000,Fahrer_13,klar,0.24,1,0,4.5,0.96,none,0.0,1210.7,Depot_Eingang,0,1.0
CASE_3030,Depot_Eingang,2,0.4,2024-11-26 14:37:30.033497,Fahrer_13,schnee,0.24,1,0,74.0,0.96,none,0.0,1140.2,Zollabfertigung,0,1.0
CASE_3030,Zollabfertigung,3,0.6,2024-11-26 16:56:00.058375,Fahrer_13,nebel,0.57,1,0,142.7,0.96,none,0.0,1001.7,Hauptlauf,0,1.0
CASE_3030,Hauptlauf,4,0.8,2024-11-26 21:15:44.240447,Fahrer_13,klar,0.26,1,0,197.7,0.96,none,0.0,742.0,Auslieferung,0,1.0
CASE_3030,Auslieferung,5,1.0,2024-11-27 09:37:42.313306,Fahrer_13,schnee,0.57,2,0,337.4,0.96,none,0.0,0.0,END,0,1.0
CASE_3031,Abholung,1,0.2,2024-02-22 11:36:00.000000,Fahrer_15,klar,0.4,3,0,25.4,1.19,none,0.0,1088.0,Depot_Eingang,0,1.0
CASE_3031,Depot_Eingang,2,0.4,2024-02-22 12:49:22.248576,Fahrer_15,regen,0.35,3,0,100.1,1.19,none,0.0,1014.7,Zollabfertigung,0,1.0
CASE_3031,Zollabfertigung,3,0.6,2024-02-22 16:02:03.493624,Fahrer_15,klar,0.57,3,0,168.8,1.19,none,0.0,822.0,Hauptlauf,0,1.0
CASE_3031,Hauptlauf,4,0.8,2024-02-22 19:11:48.791196,Fahrer_15,klar,0.28,3,0,329.0,1.19,none,0.0,632.2,Auslieferung,0,1.0
CASE_3031,Auslieferung,5,1.0,2024-02-23 05:44:01.499762,Fahrer_15,klar,0.55,4,0,371.3,1.19,none,0.0,0.0,END,0,1.0
CASE_3032,Abholung,1,0.2,2024-03-17 06:51:00.000000,Fahrer_17,klar,0.12,6,0,-10.6,0.81,none,0.0,993.1,Depot_Eingang,1,-0.35
CASE_3032,Depot_Eingang,2,0.4,2024-03-17 08:07:25.091379,Fahrer_17,klar,0.53,6,0,-19.7,0.81,none,0.0,916.7,Zollabfertigung,1,-0.35
CASE_3032,Zollabfertigung,3,0.6,2024-03-17 10:57:19.603062,Fahrer_17,regen,0.3,6,0,-72.6,0.81,none,0.0,746.8,Hauptlauf,1,-0.35
CASE_3032,Hauptlauf,4,0.8,2024-03-17 17:18:21.649118,Fahrer_17,klar,0.6,6,0,-139.9,0.81,none,0.0,365.8,Auslieferung,1,-0.35
CASE_3032,Auslieferung,5,1.0,2024-03-17 23:24:06.676898,Fahrer_17,schnee,0.08,6,0,-105.3,0.81,none,0.0,0.0,END,1,-0.35
CASE_3033,Abholung,1,0.2,2024-03-21 16:17:00.000000,Fahrer_11,regen,0.62,3,0,51.9,1.16,none,0.0,1395.1,Depot_Eingang,0,1.0
CASE_3033,Depot_Eingang,2,0.4,2024-03-21 18:12:56.509028,Fahrer_11,klar,0.59,3,0,120.6,1.16,none,0.0,1279.2,Zollabfertigung,0,1.0
CASE_3033,Zollabfertigung,3,0.6,2024-03-21 21:18:38.725933,Fahrer_11,klar,0.29,3,0,205.0,1.16,none,0.0,1093.5,Hauptlauf,0,1.0
CASE_3033,Hauptlauf,4,0.8,2024-03-22 03:14:00.912088,Fahrer_11,klar,0.47,4,0,377.1,1.16,none,0.0,738.1,Auslieferung,0,1.0
CASE_3033,Auslieferung,5,1.0,2024-03-22 15:32:07.214921,Fahrer_11,regen,0.37,4,0,424.5,1.16,none,0.0,0.0,END,0,1.0
CASE_3034,Abholung,1,0.25,2024-11-27 06:15:00.000000,Fahrer_12,klar,0.23,2,0,-0.6,0.91,none,0.0,791.8,Depot_Eingang,0,0.17
CASE_3034,Depot_Eingang,2,0.5,2024-11-27 07:19:23.326314,Fahrer_12,klar,0.61,2,0,17.7,0.91,none,0.0,727.5,Hauptlauf,0,0.17
CASE_3034,Hauptlauf,3,0.75,2024-11-27 08:47:42.385243,Fahrer_12,schnee,0.6,2,0,38.8,0.91,none,0.0,639.1,Auslieferung,0,0.17
CASE_3034,Auslieferung,4,1.0,2024-11-27 19:26:50.693814,Fahrer_12,klar,0.31,2,0,52.4,0.91,none,0.0,0.0,END,0,0.17
CASE_3035,Abholung,1,0.25,2024-08-23 12:43:00.000000,Fahrer_19,schnee,0.49,4,0,140.6,1.26,none,0.0,1428.6,Depot_Eingang,0,1.0
CASE_3035,Depot_Eingang,2,0.5,2024-08-23 15:40:33.424708,Fahrer_19,klar,0.4,4,0,216.7,1.26,none,0.0,1251.1,Hauptlauf,0,1.0
CASE_3035,Hauptlauf,3,0.75,2024-08-23 19:14:40.112861,Fahrer_19,nebel,0.54,4,0,553.6,1.26,none,0.0,1037.0,Auslieferung,0,1.0
CASE_3035,Auslieferung,4,1.0,2024-08-24 12:31:38.224241,Fahrer_19,klar,0.02,5,0,566.0,1.26,none,0.0,0.0,END,0,1.0
CASE_3036,Abholung,1,0.2,2024-04-11 18:03:00.000000,Fahrer_12,regen,0.64,3,0,29.3,0.83,none,0.0,792.3,Depot_Eingang,0,0.14
CASE_3036,Depot_Eingang,2,0.4,2024-04-11 19:21:18.475208,Fahrer_12,klar,0.26,3,0,17.3,0.83,none,0.0,714.0,Zollabfertigung,0,0.14
CASE_3036,Zollabfertigung,3,0.6,2024-04-11 21:27:16.022564,Fahrer_12,klar,0.27,3,0,-18.2,0.83,none,0.0,588.1,Hauptlauf,0,0.14
CASE_3036,Hauptlauf,4,0.8,2024-04-12 01:22:46.436834,Fahrer_12,klar,0.52,4,0,-60.7,0.83,none,0.0,352.6,Auslieferung,0,0.14
CASE_3036,Auslieferung,5,1.0,2024-04-12 07:15:19.572027,Fahrer_12,schnee,0.78,4,0,40.9,0.83,none,0.0,0.0,END,0,0.14
CASE_3037,Abholung,1,0.2,2024-05-27 17:12:00.000000,Fahrer_12,regen,0.81,0,0,42.7,0.9,none,0.0,1322.2,Depot_Eingang,0,1.0
CASE_3037,Depot_Eingang,2,0.4,2024-05-27 19:22:43.780476,Fahrer_12,klar,0.51,0,0,64.8,0.9,none,0.0,1191.5,Zollabfertigung,0,1.0
CASE_3037,Zollabfertigung,3,0.6,2024-05-27 22:01:50.208808,Fahrer_12,regen,0.48,0,0,396.4,0.9,none,0.0,1032.4,Hauptlauf,0,1.0
CASE_3037,Hauptlauf,4,0.8,2024-05-28 10:15:21.568906,Fahrer_12,regen,0.36,1,0,418.2,0.9,none,0.0,298.8,Auslieferung,0,1.0
CASE_3037,Auslieferung,5,1.0,2024-05-28 15:14:11.681332,Fahrer_12,klar,0.36,1,0,430.6,0.9,Fahrzeugpanne,60.0,0.0,END,0,1.0
CASE_3038,Abholung,1,0.25,2024-11-17 13:48:00.000000,Fahrer_9,klar,0.12,6,0,21.1,1.2,none,0.0,925.7,Depot_Eingang,0,0.99
CASE_3038,Depot_Eingang,2,0.5,2024-11-17 15:15:04.117627,Fahrer_9,klar,0.24,6,0,66.2,1.2,none,0.0,838.7,Hauptlauf,0,0.99
CASE_3038,Hauptlauf,3,0.75,2024-11-17 18:52:11.986136,Fahrer_9,klar,0.64,6,0,246.7,1.2,none,0.0,621.5,Auslieferung,0,0.99
CASE_3038,Auslieferung,4,1.0,2024-11-18 05:13:44.980310,Fahrer_9,klar,0.45,0,0,298.3,1.2,none,0.0,0.0,END,0,0.99
CASE_3039,Abholung,1,0.25,2024-09-10 06:23:00.000000,Fahrer_20,klar,0.24,1,0,-2.9,0.87,none,0.0,682.9,Depot_Eingang,0,0.11
CASE_3039,Depot_Eingang,2,0.5,2024-09-10 07:21:06.320436,Fahrer_20,regen,0.6,1,0,15.7,0.87,none,0.0,624.8,Hauptlauf,0,0.11
CASE_3039,Hauptlauf,3,0.75,2024-09-10 10:27:43.376611,Fahrer_20,klar,0.33,1,0,-31.1,0.87,none,0.0,438.1,Auslieferung,0,0.11
CASE_3039,Auslieferung,4,1.0,2024-09-10 17:45:52.117195,Fahrer_20,schnee,0.62,1,0,33.9,0.87,none,0.0,0.0,END,0,0.11
CASE_3040,Abholung,1,0.2,2024-11-08 15:21:00.000000,Fahrer_7,klar,0.51,4,0,2.4,0.91,none,0.0,1033.4,Depot_Eingang,0,0.39
CASE_3040,Depot_Eingang,2,0.4,2024-11-08 16:43:25.550769,Fahrer_7,klar,0.84,4,0,34.7,0.91,Fahrzeugpanne,112.9,951.0,Zollabfertigung,0,0.39
CASE_3040,Zollabfertigung,3,0.6,2024-11-08 19:22:42.567481,Fahrer_7,klar,0.49,4,0,60.9,0.91,none,0.0,791.7,Hauptlauf,0,0.39
CASE_3040,Hauptlauf,4,0.8,2024-11-08 23:25:53.859129,Fahrer_7,regen,0.5,4,0,103.4,0.91,none,0.0,548.5,Auslieferung,0,0.39
CASE_3040,Auslieferung,5,1.0,2024-11-09 08:34:25.595822,Fahrer_7,klar,0.62,5,0,117.2,0.91,none,0.0,0.0,END,0,0.39
CASE_3041,Abholung,1,0.25,2024-08-16 18:36:00.000000,Fahrer_14,klar,0.78,4,0,48.6,1.16,none,0.0,726.4,Depot_Eingang,0,1.0
CASE_3041,Depot_Eingang,2,0.5,2024-08-16 20:16:38.575788,Fahrer_14,schnee,0.49,4,0,218.9,1.16,none,0.0,625.8,Hauptlauf,0,1.0
CASE_3041,Hauptlauf,3,0.75,2024-08-17 01:11:56.827276,Fahrer_14,klar,0.12,5,0,296.4,1.16,none,0.0,330.5,Auslieferung,0,1.0
CASE_3041,Auslieferung,4,1.0,2024-08-17 06:42:24.758407,Fahrer_14,klar,0.08,5,0,316.1,1.16,none,0.0,0.0,END,0,1.0
CASE_3042,Abholung,1,0.25,2024-08-12 09:46:00.000000,Fahrer_3,klar,0.83,0,0,23.5,1.03,none,0.0,867.1,Depot_Eingang,0,0.5
CASE_3042,Depot_Eingang,2,0.5,2024-08-12 11:17:30.813396,Fahrer_3,klar,0.48,0,0,51.2,1.03,none,0.0,775.6,Hauptlauf,0,0.5
CASE_3042,Hauptlauf,3,0.75,2024-08-12 14:26:12.524351,Fahrer_3,klar,0.5,0,0,137.1,1.03,none,0.0,586.9,Auslieferung,0,0.5
CASE_3042,Auslieferung,4,1.0,2024-08-13 00:13:04.838591,Fahrer_3,klar,0.29,1,0,150.8,1.03,none,0.0,0.0,END,0,0.5
CASE_3043,Abholung,1,0.2,2024-01-22 07:20:00.000000,Fahrer_5,klar,0.74,0,0,42.2,1.04,none,0.0,1412.6,Depot_Eingang,0,1.0
CASE_3043,Depot_Eingang,2,0.4,2024-01-22 09:18:11.154871,Fahrer_5,klar,0.84,0,0,94.1,1.04,none,0.0,1294.4,Zollabfertigung,0,1.0
CASE_3043,Zollabfertigung,3,0.6,2024-01-22 12:05:05.295065,Fahrer_5,klar,0.49,0,0,399.3,1.04,none,0.0,1127.5,Hauptlauf,0,1.0
CASE_3043,Hauptlauf,4,0.8,2024-01-22 21:04:18.140554,Fahrer_5,klar,0.54,0,0,512.6,1.04,none,0.0,588.3,Auslieferung,0,1.0
CASE_3043,Auslieferung,5,1.0,2024-01-23 06:52:35.915701,Fahrer_5,klar,0.34,1,0,540.4,1.04,none,0.0,0.0,END,0,1.0
CASE_3044,Abholung,1,0.25,2024-09-16 18:45:00.000000,Fahrer_4,schnee,0.85,0,0,92.5,0.92,none,0.0,695.2,Depot_Eingang,0,0.61
CASE_3044,Depot_Eingang,2,0.5,2024-09-16 21:20:30.000658,Fahrer_4,klar,0.52,0,0,112.5,0.92,none,0.0,539.7,Hauptlauf,0,0.61
CASE_3044,Hauptlauf,3,0.75,2024-09-16 23:24:31.285625,Fahrer_4,regen,0.51,0,0,164.2,0.92,none,0.0,415.6,Auslieferung,0,0.61
CASE_3044,Auslieferung,4,1.0,2024-09-17 06:20:09.646055,Fahrer_4,klar,0.34,1,0,183.9,0.92,none,0.0,0.0,END,0,0.61
CASE_3045,Abholung,1,0.2,2024-02-25 11:19:00.000000,Fahrer_9,klar,0.15,6,0,-3.0,0.9,Fahrzeugpanne,109.0,1036.5,Depot_Eingang,0,0.54
CASE_3045,Depot_Eingang,2,0.4,2024-02-25 12:23:57.078205,Fahrer_9,klar,0.04,6,0,-13.1,0.9,none,0.0,971.5,Zollabfertigung,0,0.54
CASE_3045,Zollabfertigung,3,0.6,2024-02-25 14:08:54.842708,Fahrer_9,klar,0.14,6,0,138.6,0.9,none,0.0,866.6,Hauptlauf,0,0.54
CASE_3045,Hauptlauf,4,0.8,2024-02-25 21:44:38.982602,Fahrer_9,regen,0.19,6,0,151.5,0.9,none,0.0,410.8,Auslieferung,0,0.54
CASE_3045,Auslieferung,5,1.0,2024-02-26 04:35:28.002251,Fahrer_9,klar,0.46,0,0,162.4,0.9,none,0.0,0.0,END,0,0.54
CASE_3046,Abholung,1,0.25,2024-06-04 10:29:00.000000,Fahrer_3,regen,0.31,1,0,17.3,0.81,none,0.0,638.8,Depot_Eingang,1,-0.12
CASE_3046,Depot_Eingang,2,0.5,2024-06-04 11:57:20.753488,Fahrer_3,klar,0.33,1,0,0.5,0.81,none,0.0,550.4,Hauptlauf,1,-0.12
CASE_3046,Hauptlauf,3,0.75,2024-06-04 14:03:27.034495,Fahrer_3,klar,0.17,1,0,-91.2,0.81,none,0.0,424.3,Auslieferung,1,-0.12
CASE_3046,Auslieferung,4,1.0,2024-06-04 21:07:45.173851,Fahrer_3,schnee,0.29,1,0,-35.6,0.81,none,0.0,0.0,END,1,-0.12
CASE_3047,Abholung,1,0.25,2024-10-11 15:18:00.000000,Fahrer_6,regen,0.51,4,0,34.2,1.02,none,0.0,961.0,Depot_Eingang,0,0.83
CASE_3047,Depot_Eingang,2,0.5,2024-10-11 16:33:12.154227,Fahrer_6,regen,0.66,4,0,88.7,1.02,none,0.0,885.8,Hauptlauf,0,0.83
CASE_3047,Hauptlauf,3,0.75,2024-10-11 19:34:44.555921,Fahrer_6,regen,0.46,4,0,208.0,1.02,none,0.0,704.2,Auslieferung,0,0.83
CASE_3047,Auslieferung,4,1.0,2024-10-12 07:18:57.350343,Fahrer_6,klar,0.52,5,0,247.7,1.02,none,0.0,0.0,END,0,0.83
CASE_3048,Abholung,1,0.2,2024-03-11 14:30:00.000000,Fahrer_5,regen,0.48,0,0,99.2,1.29,none,0.0,2298.6,Depot_Eingang,0,1.0
CASE_3048,Depot_Eingang,2,0.4,2024-03-11 17:26:11.657634,Fahrer_5,regen,0.84,0,0,266.9,1.29,none,0.0,2122.4,Zollabfertigung,0,1.0
CASE_3048,Zollabfertigung,3,0.6,2024-03-11 22:44:56.888478,Fahrer_5,regen,0.42,0,0,758.0,1.29,none,0.0,1803.7,Hauptlauf,0,1.0
CASE_3048,Hauptlauf,4,0.8,2024-03-12 13:05:00.859559,Fahrer_5,klar,0.35,1,0,1053.6,1.29,none,0.0,943.6,Auslieferung,0,1.0
CASE_3048,Auslieferung,5,1.0,2024-03-13 04:48:36.665687,Fahrer_5,klar,0.3,2,0,1091.0,1.29,none,0.0,0.0,END,0,1.0
CASE_3049,Abholung,1,0.25,2024-12-04 06:01:00.000000,Fahrer_9,nebel,0.35,2,0,70.0,1.19,none,0.0,808.0,Depot_Eingang,0,1.0
CASE_3049,Depot_Eingang,2,0.5,2024-12-04 08:37:57.567729,Fahrer_9,klar,0.55,2,0,140.4,1.19,Fahrzeugpanne,83.0,651.1,Hauptlauf,0,1.0
CASE_3049,Hauptlauf,3,0.75,2024-12-04 12:01:22.564148,Fahrer_9,klar,0.3,2,0,263.0,1.19,none,0.0,447.7,Auslieferung,0,1.0
CASE_3049,Auslieferung,4,1.0,2024-12-04 19:29:02.980977,Fahrer_9,nebel,0.25,2,0,329.3,1.19,none,0.0,0.0,END,0,1.0
CASE_3050,Abholung,1,0.25,2024-07-16 10:53:00.000000,Fahrer_3,klar,0.37,1,0,0.4,0.88,none,0.0,464.2,Depot_Eingang,1,-0.05
CASE_3050,Depot_Eingang,2,0.5,2024-07-16 12:14:24.989363,Fahrer_3,klar,0.32,1,0,-4.4,0.88,Fahrzeugpanne,92.8,382.8,Hauptlauf,1,-0.05
CASE_3050,Hauptlauf,3,0.75,2024-07-16 13:42:36.181945,Fahrer_3,klar,0.34,1,0,-27.8,0.88,none,0.0,294.6,Auslieferung,1,-0.05
CASE_3050,Auslieferung,4,1.0,2024-07-16 18:37:13.935028,Fahrer_3,klar,0.59,1,0,-14.4,0.88,none,0.0,0.0,END,1,-0.05
CASE_3051,Abholung,1,0.2,2024-12-31 14:33:00.000000,Fahrer_2,klar,0.25,1,0,19.4,1.12,none,0.0,1366.7,Depot_Eingang,0,1.0
CASE_3051,Depot_Eingang,2,0.4,2024-12-31 15:40:23.985842,Fahrer_2,klar,0.26,1,0,54.7,1.12,none,0.0,1299.3,Zollabfertigung,0,1.0
CASE_3051,Zollabfertigung,3,0.6,2024-12-31 19:06:44.493993,Fahrer_2,klar,0.29,1,0,288.4,1.12,none,0.0,1093.0,Hauptlauf,0,1.0
CASE_3051,Hauptlauf,4,0.8,2025-01-01 06:59:26.621360,Fahrer_2,schnee,0.24,2,0,398.7,1.12,none,0.0,380.3,Auslieferung,0,1.0
CASE_3051,Auslieferung,5,1.0,2025-01-01 13:19:44.912238,Fahrer_2,klar,0.3,2,0,425.9,1.12,none,0.0,0.0,END,0,1.0
CASE_3052,Abholung,1,0.25,2024-09-21 13:57:00.000000,Fahrer_13,klar,0.05,5,0,1.0,0.97,none,0.0,415.6,Depot_Eingang,1,0.07
CASE_3052,Depot_Eingang,2,0.5,2024-09-21 14:32:02.003257,Fahrer_13,klar,0.1,5,0,0.9,0.97,none,0.0,380.6,Hauptlauf,1,0.07
CASE_3052,Hauptlauf,3,0.75,2024-09-21 16:52:56.727468,Fahrer_13,klar,0.58,5,0,18.6,0.97,none,0.0,239.7,Auslieferung,1,0.07
CASE_3052,Auslieferung,4,1.0,2024-09-21 20:52:37.933084,Fahrer_13,klar,0.09,5,0,19.9,0.97,Fahrzeugpanne,165.9,0.0,END,1,0.07
CASE_3053,Abholung,1,0.25,2024-12-28 15:31:00.000000,Fahrer_18,klar,0.3,5,0,-3.0,0.83,none,0.0,571.6,Depot_Eingang,1,-0.16
CASE_3053,Depot_Eingang,2,0.5,2024-12-28 16:44:02.452259,Fahrer_18,klar,0.58,5,0,-1.6,0.83,Fahrzeugpanne,85.3,498.6,Hauptlauf,1,-0.16
CASE_3053,Hauptlauf,3,0.75,2024-12-28 18:12:25.962281,Fahrer_18,klar,0.67,5,0,-62.4,0.83,none,0.0,410.2,Auslieferung,1,-0.16
CASE_3053,Auslieferung,4,1.0,2024-12-29 01:02:37.021859,Fahrer_18,regen,0.12,6,0,-46.7,0.83,none,0.0,0.0,END,1,-0.16
CASE_3054,Abholung,1,0.2,2024-10-11 14:30:00.000000,Fahrer_11,klar,0.56,4,0,43.6,1.2,none,0.0,1022.4,Depot_Eingang,0,1.0
CASE_3054,Depot_Eingang,2,0.4,2024-10-11 16:37:35.182796,Fahrer_11,schnee,0.86,4,0,233.1,1.2,none,0.0,894.8,Zollabfertigung,0,1.0
CASE_3054,Zollabfertigung,3,0.6,2024-10-11 22:05:03.485306,Fahrer_11,nebel,0.56,4,0,372.0,1.2,none,0.0,567.3,Hauptlauf,0,1.0
CASE_3054,Hauptlauf,4,0.8,2024-10-12 02:58:00.216284,Fahrer_11,regen,0.1,5,0,463.4,1.2,none,0.0,274.4,Auslieferung,0,1.0
CASE_3054,Auslieferung,5,1.0,2024-10-12 07:32:22.093880,Fahrer_11,klar,0.32,5,0,493.9,1.2,none,0.0,0.0,END,0,1.0
CASE_3055,Abholung,1,0.2,2024-06-04 12:14:00.000000,Fahrer_16,regen,0.39,1,0,58.8,1.24,none,0.0,1149.5,Depot_Eingang,0,1.0
CASE_3055,Depot_Eingang,2,0.4,2024-06-04 14:31:46.997883,Fahrer_16,regen,0.4,1,0,166.2,1.24,none,0.0,1011.7,Zollabfertigung,0,1.0
CASE_3055,Zollabfertigung,3,0.6,2024-06-04 18:53:11.990810,Fahrer_16,regen,0.57,1,0,341.8,1.24,none,0.0,750.3,Hauptlauf,0,1.0
CASE_3055,Hauptlauf,4,0.8,2024-06-05 01:57:45.793191,Fahrer_16,klar,0.29,2,0,444.5,1.24,none,0.0,325.7,Auslieferung,0,1.0
CASE_3055,Auslieferung,5,1.0,2024-06-05 07:23:30.700957,Fahrer_16,nebel,0.55,2,0,513.7,1.24,none,0.0,0.0,END,0,1.0
CASE_3056,Abholung,1,0.2,2024-06-24 13:20:00.000000,Fahrer_11,klar,0.47,0,0,40.2,1.28,none,0.0,1510.0,Depot_Eingang,0,1.0
